Timestamp,H1,H2,H3,R1,R2,R3,R4,R5,R6,R7,L1,L2,L3,L4,L5,L6,L7,T1,T2,T3,Vx,Vz,Vr
15.114,0.000447,0.035483,0.085380,0.531261,-0.597105,-0.948304,1.632871,0.535946,-0.173889,-0.026046,0.071976,-0.156726,-0.018536,0.213822,0.006380,-0.054187,-0.019727,-0.013248,0.041952,-0.012595,0.026815,-0.004175,-3.367021
15.130,0.000409,0.034653,0.083647,0.522272,-0.598217,-0.942663,1.620133,0.544479,-0.175684,-0.036513,0.072234,-0.157165,-0.018346,0.215560,0.006387,-0.054313,-0.019774,-0.012736,0.041995,-0.012235,0.029348,-0.005435,-3.872994
15.147,0.000330,0.033978,0.082345,0.515831,-0.599092,-0.940923,1.610864,0.548011,-0.177458,-0.041807,0.072433,-0.157525,-0.018178,0.216829,0.006390,-0.054423,-0.019837,-0.012336,0.041991,-0.011940,0.030342,-0.001164,-4.198535
15.164,0.000094,0.033833,0.080390,0.506295,-0.599241,-0.938049,1.596892,0.549744,-0.181206,-0.046440,0.072682,-0.158095,-0.017891,0.218206,0.006378,-0.054635,-0.019949,-0.011700,0.041852,-0.011434,0.015835,-0.001623,-4.632195
15.180,-0.000175,0.033720,0.079001,0.499470,-0.599266,-0.935699,1.586761,0.549823,-0.184781,-0.049791,0.072796,-0.158524,-0.017664,0.218532,0.006348,-0.054822,-0.020042,-0.011213,0.041644,-0.011021,0.016137,-0.001572,-4.892246
15.197,-0.000699,0.033507,0.078273,0.490749,-0.599268,-0.931776,1.573678,0.550075,-0.191412,-0.054817,0.072860,-0.159179,-0.017274,0.219055,0.006291,-0.055160,-0.020213,-0.010443,0.041185,-0.010341,0.006889,-0.003056,-5.113340
15.214,-0.001159,0.033332,0.077899,0.486446,-0.599278,-0.928706,1.567057,0.550244,-0.197079,-0.056695,0.072824,-0.159468,-0.016966,0.219468,0.006240,-0.055438,-0.020367,-0.009869,0.040770,-0.009814,0.007083,-0.003913,-5.203164
15.230,-0.002007,0.033149,0.077526,0.479511,-0.599018,-0.923250,1.556358,0.549864,-0.207409,-0.058934,0.072555,-0.159627,-0.016423,0.220183,0.006074,-0.055922,-0.020636,-0.008966,0.039930,-0.008976,0.000419,-0.004938,-1.502448
15.247,-0.002700,0.033084,0.077219,0.474044,-0.598568,-0.918605,1.548048,0.548922,-0.216158,-0.060116,0.072183,-0.159626,-0.015961,0.220770,0.005887,-0.056291,-0.020844,-0.008283,0.039158,-0.008664,0.000582,-0.004642,-1.635970
15.264,-0.003890,0.033159,0.076650,0.464225,-0.597215,-0.909696,1.533439,0.545853,-0.232502,-0.061119,0.071229,-0.159622,-0.015067,0.221854,0.005447,-0.056908,-0.021201,-0.007128,0.037617,-0.008659,0.001437,-0.002686,-1.908812
15.281,-0.004744,0.033304,0.076206,0.457014,-0.595999,-0.902957,1.522929,0.542878,-0.244643,-0.061270,0.070394,-0.159624,-0.014395,0.222673,0.005056,-0.057331,-0.021460,-0.006337,0.036441,-0.008633,0.002176,-0.002837,-2.218161
15.297,-0.005683,0.033552,0.075688,0.448904,-0.594475,-0.895286,1.511260,0.538987,-0.258227,-0.060946,0.069378,-0.159647,-0.013623,0.223609,0.004551,-0.057532,-0.021746,-0.005908,0.035108,-0.008577,0.003128,-0.003272,-2.588590
15.314,-0.006626,0.034071,0.074816,0.435895,-0.591784,-0.882963,1.492760,0.531889,-0.279641,-0.059632,0.067633,-0.159701,-0.012360,0.225116,0.003635,-0.057532,-0.022191,-0.005253,0.033002,-0.008444,0.004647,-0.003954,-3.125091
15.331,-0.006633,0.034511,0.074173,0.426759,-0.589771,-0.874386,1.479805,0.526447,-0.294327,-0.058217,0.066355,-0.159746,-0.011466,0.226172,0.002944,-0.057540,-0.022501,-0.005251,0.031569,-0.008325,0.005520,-0.004055,-3.497699
15.347,-0.006668,0.035319,0.073086,0.412070,-0.586399,-0.865450,1.458896,0.517155,-0.305515,-0.055233,0.064248,-0.159851,-0.010032,0.227855,0.001779,-0.057544,-0.023015,-0.005219,0.031570,-0.008098,0.006985,-0.004704,-4.004157
15.364,-0.006714,0.035923,0.072319,0.403800,-0.584080,-0.862229,1.444680,0.510677,-0.310328,-0.052836,0.062820,-0.159949,-0.009541,0.228257,0.000963,-0.057556,-0.023376,-0.005177,0.031566,-0.007917,0.007912,-0.000920,-4.323470
15.381,-0.006825,0.036943,0.071092,0.393506,-0.580410,-0.857095,1.426508,0.508648,-0.315843,-0.048799,0.062812,-0.160142,-0.009521,0.228896,-0.000061,-0.057587,-0.023962,-0.005084,0.031543,-0.007594,0.009432,-0.001258,-4.730068
15.397,-0.006933,0.037681,0.070264,0.387895,-0.577905,-0.853543,1.415426,0.508647,-0.318942,-0.048809,0.062782,-0.160292,-0.009489,0.229329,-0.000235,-0.057606,-0.024363,-0.005003,0.031501,-0.007357,0.010403,-0.001235,-4.931845
15.414,-0.007132,0.038912,0.070053,0.380971,-0.573891,-0.847699,1.397386,0.508758,-0.323215,-0.049048,0.062671,-0.160578,-0.009395,0.229596,-0.000247,-0.057628,-0.025006,-0.004838,0.031388,-0.006960,0.011724,-0.001362,-5.179363
15.431,-0.007336,0.039734,0.069811,0.373858,-0.573899,-0.841768,1.382812,0.509156,-0.323704,-0.049803,0.062481,-0.160920,-0.009238,0.229681,-0.000268,-0.057668,-0.025649,-0.004627,0.031241,-0.006956,0.012811,-0.002581,-1.303374
15.448,-0.007499,0.040168,0.069615,0.368696,-0.573847,-0.839214,1.373613,0.509691,-0.323876,-0.050755,0.062306,-0.161189,-0.009106,0.229762,-0.000318,-0.057695,-0.026083,-0.004467,0.031127,-0.006931,0.013514,-0.000775,-1.457552
15.464,-0.007672,0.040240,0.069391,0.363284,-0.573720,-0.838311,1.363964,0.510418,-0.324033,-0.052112,0.062105,-0.161481,-0.008949,0.229866,-0.000396,-0.057718,-0.026505,-0.004298,0.031065,-0.006893,0.013922,-0.001161,-1.575073
15.481,-0.007942,0.040245,0.069004,0.354855,-0.573320,-0.836847,1.348910,0.511769,-0.324125,-0.054905,0.061772,-0.161953,-0.008678,0.230072,-0.000570,-0.057738,-0.027090,-0.004194,0.031070,-0.006819,0.006139,-0.001805,-1.741825
15.498,-0.007962,0.040296,0.068558,0.346052,-0.572546,-0.835197,1.333089,0.513279,-0.323931,-0.058562,0.061419,-0.162456,-0.008389,0.230330,-0.000826,-0.057729,-0.027597,-0.004184,0.031072,-0.006725,0.006982,-0.002061,-1.947247
15.514,-0.008017,0.040393,0.068216,0.339697,-0.571698,-0.833898,1.321552,0.514303,-0.323593,-0.061553,0.061164,-0.162820,-0.008277,0.230528,-0.001077,-0.057701,-0.027892,-0.004172,0.031042,-0.006650,0.007247,-0.001882,-2.086265
15.531,-0.008081,0.040530,0.067847,0.333199,-0.570626,-0.832479,1.309665,0.515244,-0.323059,-0.064852,0.061030,-0.163188,-0.008252,0.230735,-0.001377,-0.057655,-0.028135,-0.004147,0.030991,-0.006581,0.007411,-0.002396,-2.166899
15.548,-0.008200,0.040821,0.067234,0.325509,-0.568568,-0.830126,1.290929,0.516315,-0.321738,-0.069513,0.061026,-0.163195,-0.008227,0.231054,-0.001932,-0.057551,-0.028396,-0.004108,0.030888,-0.006504,0.007492,-0.002427,-0.301420
15.564,-0.008378,0.041264,0.066583,0.318866,-0.565957,-0.827648,1.271761,0.516445,-0.319714,-0.070126,0.061005,-0.163227,-0.008250,0.231334,-0.002608,-0.057384,-0.028490,-0.004093,0.030713,-0.006474,0.000149,-0.001861,-0.454958
15.581,-0.008539,0.041673,0.066132,0.314246,-0.563881,-0.825945,1.260629,0.515753,-0.317956,-0.069938,0.060972,-0.163267,-0.008293,0.231477,-0.003138,-0.057227,-0.028453,-0.004062,0.030522,-0.006497,0.000143,-0.001664,-0.558663
15.598,-0.008815,0.042448,0.065419,0.306809,-0.560266,-0.824703,1.245999,0.513343,-0.314602,-0.069352,0.060891,-0.163350,-0.008392,0.231622,-0.004064,-0.056927,-0.028262,-0.003964,0.030112,-0.006621,0.000287,-0.001613,-0.736342
15.615,-0.008921,0.043064,0.065174,0.301566,-0.557598,-0.823844,1.235773,0.510701,-0.311883,-0.068701,0.060811,-0.163419,-0.008484,0.231656,-0.004759,-0.056698,-0.028043,-0.003859,0.029757,-0.006784,0.000169,-0.001940,-0.799185
15.631,-0.008985,0.044141,0.064802,0.293499,-0.553383,-0.822541,1.220033,0.505217,-0.307280,-0.067276,0.060664,-0.163537,-0.008685,0.231593,-0.005886,-0.056312,-0.027574,-0.003645,0.029089,-0.007154,-0.000022,-0.001177,-0.958629
15.648,-0.009077,0.044978,0.064539,0.287849,-0.551142,-0.821623,1.208886,0.500409,-0.303835,-0.065968,0.060537,-0.163620,-0.008881,0.231456,-0.006719,-0.056015,-0.027157,-0.003455,0.028525,-0.007509,-0.000430,-0.001493,-0.279900
15.665,-0.009234,0.046285,0.064129,0.283376,-0.551134,-0.821091,1.197351,0.491954,-0.298412,-0.063649,0.060329,-0.163725,-0.009249,0.231120,-0.008000,-0.055535,-0.026418,-0.003111,0.027579,-0.008203,-0.001096,-0.002306,-0.243075
15.681,-0.009391,0.047233,0.063835,0.280155,-0.551051,-0.821001,1.189021,0.485316,-0.294531,-0.061786,0.060324,-0.163764,-0.009569,0.230792,-0.008920,-0.055175,-0.025824,-0.002851,0.026863,-0.008788,-0.001399,-0.002043,-0.234302
15.698,-0.009742,0.048713,0.063384,0.275102,-0.550673,-0.820767,1.175793,0.474442,-0.292954,-0.058616,0.060316,-0.163827,-0.010161,0.230151,-0.010344,-0.054601,-0.024824,-0.002446,0.025696,-0.009789,-0.002134,-0.001408,-0.226413
15.715,-0.010032,0.048724,0.063163,0.271518,-0.550261,-0.820530,1.166307,0.466648,-0.292605,-0.056302,0.060314,-0.163865,-0.010642,0.229619,-0.010766,-0.054189,-0.024081,-0.002164,0.024864,-0.010558,-0.002814,-0.001181,-0.161640
15.731,-0.010545,0.048811,0.062961,0.265953,-0.549329,-0.820012,1.151233,0.458365,-0.292616,-0.053469,0.060326,-0.163904,-0.011485,0.228677,-0.011462,-0.053931,-0.022890,-0.002159,0.023567,-0.011807,-0.004132,-0.001136,-0.022101
15.748,-0.010943,0.048960,0.062807,0.262026,-0.548435,-0.819512,1.140206,0.454862,-0.292682,-0.052509,0.060342,-0.163911,-0.012146,0.227929,-0.011995,-0.053730,-0.022028,-0.002152,0.022641,-0.012729,-0.005185,-0.000333,0.088857
15.765,-0.011586,0.049339,0.062545,0.256001,-0.546666,-0.818504,1.122590,0.449475,-0.292886,-0.051293,0.060381,-0.163892,-0.013247,0.226673,-0.012887,-0.053389,-0.020964,-0.002125,0.021578,-0.014200,-0.006842,-0.000105,0.330473
15.782,-0.011597,0.049703,0.062344,0.253676,-0.545168,-0.817620,1.109935,0.449457,-0.293067,-0.051080,0.060426,-0.163858,-0.014058,0.225743,-0.013556,-0.053132,-0.020714,-0.002094,0.021537,-0.015244,-0.007784,-0.000262,0.518690
15.798,-0.011657,0.050417,0.062007,0.250019,-0.542487,-0.815959,1.090006,0.449243,-0.293298,-0.050736,0.060538,-0.163781,-0.015357,0.224261,-0.014662,-0.052694,-0.020299,-0.002033,0.021459,-0.016851,-0.009198,-0.000765,0.866902
15.815,-0.011723,0.050993,0.061758,0.247443,-0.540441,-0.814626,1.078231,0.448913,-0.293370,-0.050481,0.060651,-0.163712,-0.016267,0.223235,-0.015471,-0.052370,-0.019984,-0.001984,0.021394,-0.016855,-0.010015,-0.001183,1.120936
15.832,-0.011844,0.051960,0.061355,0.243373,-0.537149,-0.812336,1.063318,0.448089,-0.293229,-0.050484,0.060896,-0.163590,-0.017382,0.223227,-0.016765,-0.051851,-0.019448,-0.001904,0.021294,-0.016911,-0.011023,-0.002513,1.575599
15.848,-0.011964,0.052692,0.061062,0.240448,-0.534775,-0.810601,1.052866,0.447254,-0.292904,-0.050434,0.061126,-0.163493,-0.017786,0.223189,-0.017708,-0.051482,-0.019021,-0.001857,0.021213,-0.016988,-0.011613,-0.002173,1.805989
15.865,-0.012233,0.053924,0.060612,0.235896,-0.530970,-0.807753,1.036588,0.445425,-0.292069,-0.050022,0.061561,-0.163335,-0.018424,0.223016,-0.019231,-0.050905,-0.018271,-0.001790,0.021009,-0.017174,-0.012100,-0.002114,2.164887
15.882,-0.012462,0.054836,0.060393,0.232644,-0.528217,-0.805632,1.024958,0.443770,-0.291200,-0.049510,0.061920,-0.163278,-0.018882,0.222807,-0.020341,-0.050486,-0.017691,-0.001739,0.020819,-0.017370,-0.001489,-0.002562,2.421600
15.898,-0.012886,0.056276,0.060209,0.227621,-0.523952,-0.802271,1.006985,0.440709,-0.289361,-0.048323,0.062543,-0.163280,-0.019615,0.222336,-0.022085,-0.049827,-0.016718,-0.001665,0.020470,-0.017777,-0.001586,-0.002360,2.727915
15.915,-0.013238,0.057005,0.060080,0.224088,-0.522409,-0.799865,0.994262,0.438205,-0.287698,-0.047145,0.063028,-0.163285,-0.020161,0.221888,-0.023332,-0.049471,-0.015975,-0.001617,0.020183,-0.018136,-0.001855,-0.002639,2.938416
15.932,-0.013808,0.057103,0.059882,0.219709,-0.522318,-0.796854,0.982199,0.434002,-0.284594,-0.044895,0.063822,-0.163299,-0.021023,0.221042,-0.024896,-0.049248,-0.014781,-0.001544,0.019715,-0.018803,-0.002208,-0.002978,3.198404
15.949,-0.014255,0.057224,0.059881,0.217948,-0.522067,-0.795611,0.973355,0.430807,-0.281986,-0.042940,0.064416,-0.163315,-0.021664,0.220323,-0.025567,-0.049079,-0.013894,-0.001521,0.019352,-0.019336,-0.000698,-0.002722,3.281256
15.965,-0.014978,0.057505,0.059870,0.215248,-0.521308,-0.793691,0.959408,0.425813,-0.277504,-0.039449,0.065342,-0.163351,-0.022665,0.219066,-0.026614,-0.048796,-0.012523,-0.001518,0.018763,-0.020221,-0.001102,-0.002396,0.139932
15.982,-0.015333,0.057781,0.059854,0.213325,-0.520432,-0.792305,0.949121,0.422290,-0.274055,-0.036622,0.065997,-0.163385,-0.023373,0.218066,-0.027388,-0.048579,-0.011558,-0.001505,0.018316,-0.020882,-0.001388,-0.002439,0.286970
15.999,-0.015522,0.058310,0.059812,0.210317,-0.518575,-0.790113,0.932664,0.422271,-0.268371,-0.031864,0.066451,-0.163454,-0.024450,0.216389,-0.028623,-0.048219,-0.011264,-0.001465,0.017612,-0.021944,-0.001965,-0.002467,0.631061
16.015,-0.015684,0.058805,0.059765,0.207941,-0.516710,-0.788365,0.919431,0.422207,-0.263719,-0.027925,0.066807,-0.163522,-0.024664,0.214997,-0.029615,-0.047920,-0.011011,-0.001422,0.017263,-0.022782,-0.002261,-0.002365,0.906316
16.032,-0.015684,0.059368,0.059702,0.205414,-0.514488,-0.786513,0.905338,0.422095,-0.258722,-0.023719,0.067185,-0.163603,-0.024897,0.213499,-0.030668,-0.047589,-0.010720,-0.001365,0.017160,-0.023658,-0.002481,-0.002659,1.244498
16.049,-0.015696,0.060181,0.059589,0.201883,-0.511042,-0.783948,0.887882,0.422101,-0.251757,-0.022120,0.067705,-0.163738,-0.025249,0.211440,-0.032119,-0.047245,-0.010262,-0.001278,0.017048,-0.024073,-0.002979,-0.001179,1.808790
16.065,-0.015745,0.060773,0.059492,0.199424,-0.508417,-0.782177,0.878512,0.422114,-0.246952,-0.021471,0.068068,-0.163849,-0.025533,0.211069,-0.033125,-0.047171,-0.009894,-0.001278,0.016983,-0.024069,-0.002997,-0.000569,2.133905
16.082,-0.015926,0.061749,0.059318,0.196252,-0.503993,-0.779488,0.863745,0.422130,-0.242561,-0.020314,0.068639,-0.164049,-0.026057,0.210440,-0.034688,-0.047016,-0.009231,-0.001271,0.016866,-0.024054,-0.000045,0.000054,2.657098
16.099,-0.016112,0.062464,0.059175,0.194850,-0.500651,-0.779425,0.853021,0.422161,-0.239479,-0.019356,0.069046,-0.164207,-0.026481,0.209936,-0.035790,-0.046878,-0.008702,-0.001253,0.016762,-0.024050,-0.000111,0.000470,3.012572
16.116,-0.016475,0.063405,0.058924,0.192685,-0.495250,-0.779245,0.835959,0.422248,-0.237494,-0.017625,0.069544,-0.164478,-0.027207,0.209037,-0.037043,-0.046631,-0.007812,-0.001197,0.016556,-0.024071,-0.000243,0.000753,3.535015
16.132,-0.016757,0.063437,0.058737,0.191239,-0.491567,-0.779024,0.824337,0.422369,-0.236093,-0.016341,0.069698,-0.164678,-0.027729,0.208355,-0.037272,-0.046445,-0.007181,-0.001139,0.016397,-0.024112,-0.000402,0.000754,3.847529
16.149,-0.017280,0.063535,0.058410,0.190263,-0.487965,-0.778455,0.805499,0.422708,-0.233664,-0.014090,0.069965,-0.165020,-0.028611,0.207127,-0.037695,-0.046123,-0.006136,-0.001018,0.016097,-0.024218,-0.000471,0.000806,4.225196
16.166,-0.017655,0.063633,0.058179,0.189586,-0.486673,-0.777910,0.795048,0.423055,-0.231902,-0.012523,0.070156,-0.165263,-0.029210,0.206232,-0.038024,-0.046119,-0.005442,-0.000920,0.015880,-0.024316,-0.000250,0.000798,4.412788
16.182,-0.018289,0.063846,0.057784,0.188400,-0.484500,-0.776746,0.781144,0.423835,-0.228744,-0.009896,0.070498,-0.165681,-0.030189,0.204657,-0.038655,-0.046086,-0.004858,-0.000733,0.015507,-0.024517,-0.000355,0.000541,4.584146
16.199,-0.018721,0.064025,0.057516,0.187546,-0.483004,-0.775781,0.771927,0.424518,-0.226445,-0.008149,0.070749,-0.165964,-0.030194,0.203549,-0.039142,-0.046042,-0.004470,-0.000597,0.015255,-0.024675,-0.000264,0.000480,0.000000
16.216,-0.018835,0.064259,0.057218,0.186537,-0.481239,-0.774534,0.761591,0.425438,-0.223699,-0.006181,0.071052,-0.166285,-0.030214,0.202263,-0.039753,-0.045964,-0.004245,-0.000438,0.014967,-0.024862,-0.000106,0.000420,0.047311
16.232,-0.019017,0.064641,0.057041,0.184975,-0.478601,-0.772453,0.746694,0.427052,-0.219456,-0.004831,0.071528,-0.166750,-0.030272,0.200351,-0.040750,-0.045850,-0.004233,-0.000197,0.014967,-0.025159,0.000183,-0.000371,0.271416
16.249,-0.019156,0.064935,0.056914,0.183772,-0.476677,-0.770777,0.740355,0.428421,-0.216224,-0.004375,0.071894,-0.166886,-0.030343,0.198968,-0.041538,-0.045798,-0.004203,-0.000023,0.014967,-0.025386,0.000265,-0.001018,0.486894
16.266,-0.019398,0.065400,0.056723,0.181847,-0.473765,-0.768031,0.730626,0.430800,-0.211131,-0.003580,0.072482,-0.167097,-0.030498,0.197417,-0.042813,-0.045697,-0.004106,-0.000022,0.014967,-0.025586,0.000490,-0.001737,0.865770
16.283,-0.019590,0.065737,0.056624,0.180420,-0.471708,-0.765974,0.723527,0.432691,-0.207413,-0.002905,0.072921,-0.167250,-0.030642,0.197021,-0.043764,-0.045607,-0.003997,-0.000017,0.014961,-0.025587,0.000703,-0.002260,1.162704
16.299,-0.019954,0.065913,0.056589,0.178100,-0.471628,-0.762629,0.711846,0.435959,-0.201428,-0.001612,0.073643,-0.167507,-0.030935,0.196350,-0.045327,-0.045433,-0.003758,-0.000005,0.014940,-0.025589,0.001172,-0.002672,1.639370
16.316,-0.020228,0.066043,0.056583,0.176547,-0.471478,-0.760411,0.703813,0.438267,-0.197475,-0.000585,0.074134,-0.167683,-0.031165,0.195864,-0.046378,-0.045298,-0.003554,0.000010,0.014915,-0.025591,0.000000,-0.003371,2.008617
16.333,-0.020693,0.066250,0.056560,0.174060,-0.471058,-0.758750,0.690599,0.442129,-0.195471,0.001262,0.074920,-0.167968,-0.031574,0.195020,-0.046570,-0.045060,-0.003170,0.000046,0.014870,-0.025612,0.000270,-0.004015,2.549796
16.349,-0.020881,0.066386,0.056532,0.173398,-0.470626,-0.757657,0.681763,0.444719,-0.194067,0.002607,0.075173,-0.168157,-0.031861,0.194419,-0.046734,-0.044894,-0.002881,0.000079,0.014853,-0.025636,0.000400,-0.004726,2.922447
16.366,-0.021003,0.066589,0.056465,0.172296,-0.469690,-0.755874,0.667367,0.448927,-0.191583,0.004919,0.075184,-0.168472,-0.032332,0.193384,-0.047066,-0.044890,-0.002372,0.000143,0.014851,-0.025696,0.000667,-0.005197,3.393129
16.383,-0.021123,0.066722,0.056404,0.171531,-0.468879,-0.754682,0.657752,0.450462,-0.189743,0.006542,0.075216,-0.168687,-0.032651,0.192655,-0.047349,-0.044870,-0.002012,0.000189,0.014846,-0.025741,0.000802,-0.005330,3.673063
16.399,-0.021408,0.066953,0.056278,0.170290,-0.467210,-0.754673,0.643869,0.452923,-0.186500,0.009362,0.075332,-0.169016,-0.033001,0.191402,-0.047938,-0.044822,-0.001421,0.000276,0.014804,-0.025797,0.001120,-0.000740,4.016475
16.416,-0.021636,0.067060,0.056177,0.169480,-0.465925,-0.754624,0.636969,0.454079,-0.184207,0.011298,0.075453,-0.169218,-0.033001,0.190539,-0.048400,-0.044783,-0.001421,0.000343,0.014754,-0.025833,-0.000008,-0.000915,4.216507
16.433,-0.022042,0.067148,0.055984,0.168170,-0.463621,-0.754422,0.625763,0.455270,-0.180243,0.013986,0.075721,-0.169525,-0.032998,0.189106,-0.049249,-0.044691,-0.001417,0.000468,0.014656,-0.025896,-0.000037,-0.001882,4.415807
16.450,-0.022333,0.067196,0.055838,0.167302,-0.462000,-0.754181,0.620042,0.456092,-0.177474,0.014354,0.075944,-0.169712,-0.033000,0.188157,-0.049864,-0.044619,-0.001408,0.000557,0.014590,-0.025942,-0.000072,-0.002482,1.461378
16.466,-0.022866,0.067279,0.055571,0.166805,-0.459171,-0.753592,0.613017,0.457536,-0.172733,0.014756,0.076392,-0.169988,-0.033023,0.186610,-0.050961,-0.044467,-0.001378,0.000563,0.014469,-0.026001,0.000224,-0.002752,0.910271
16.483,-0.023246,0.067340,0.055380,0.166804,-0.457234,-0.753089,0.608069,0.458536,-0.169569,0.015135,0.076740,-0.170149,-0.033041,0.186278,-0.051735,-0.044341,-0.001347,0.000577,0.014373,-0.026021,0.000282,-0.003186,1.027102
16.500,-0.023680,0.067413,0.055159,0.166802,-0.455069,-0.752440,0.602282,0.459677,-0.166094,0.015660,0.077157,-0.170303,-0.033060,0.185900,-0.052622,-0.044190,-0.001311,0.000601,0.014255,-0.026030,0.000406,-0.003460,1.176361
16.516,-0.024335,0.067465,0.054818,0.166775,-0.455001,-0.751330,0.593116,0.461412,-0.164058,0.016624,0.077829,-0.170489,-0.033093,0.185320,-0.053962,-0.043944,-0.001311,0.000650,0.014070,-0.026018,0.000508,-0.003530,1.436096
16.533,-0.024653,0.067512,0.054565,0.166719,-0.454870,-0.750432,0.586052,0.462704,-0.162548,0.017448,0.078345,-0.170592,-0.033122,0.184879,-0.054641,-0.043756,-0.001312,0.000692,0.013936,-0.025993,0.000424,-0.003860,1.647593
16.550,-0.024822,0.067538,0.054178,0.166544,-0.454542,-0.748935,0.574815,0.464723,-0.160191,0.018799,0.079146,-0.170700,-0.033170,0.184184,-0.055224,-0.043643,-0.001317,0.000748,0.013749,-0.025935,0.000379,-0.002084,1.963740
16.566,-0.024956,0.067547,0.053908,0.166356,-0.454192,-0.747806,0.566562,0.466182,-0.158464,0.019782,0.079714,-0.170746,-0.033211,0.183674,-0.055645,-0.043549,-0.001323,0.000772,0.013630,-0.025879,0.000298,-0.002296,2.176279
16.583,-0.025172,0.067564,0.053767,0.165952,-0.453507,-0.746010,0.553701,0.468427,-0.155744,0.019952,0.080138,-0.170772,-0.033279,0.182879,-0.056289,-0.043396,-0.001339,0.000783,0.013481,-0.025779,0.000160,-0.001250,2.481772
16.600,-0.025335,0.067581,0.053668,0.165600,-0.452911,-0.744741,0.544709,0.469984,-0.153809,0.019958,0.080426,-0.170759,-0.033334,0.182321,-0.056735,-0.043291,-0.001357,0.000780,0.013401,-0.025699,0.000016,-0.001455,2.673265
16.617,-0.025614,0.067611,0.053500,0.164926,-0.451777,-0.742695,0.531855,0.472487,-0.150634,0.019967,0.080641,-0.170702,-0.033428,0.181416,-0.057450,-0.043117,-0.001401,0.000770,0.013313,-0.025559,-0.000194,-0.001743,2.917269
16.633,-0.025820,0.067640,0.053382,0.164413,-0.450880,-0.741809,0.525438,0.473743,-0.148471,0.019963,0.080707,-0.170645,-0.033447,0.180815,-0.057934,-0.042987,-0.001442,0.000759,0.013280,-0.025454,-0.000212,-0.001796,3.022838
16.650,-0.026156,0.067683,0.053186,0.163509,-0.449320,-0.741125,0.516511,0.474663,-0.145023,0.019919,0.080832,-0.170532,-0.033467,0.180809,-0.058334,-0.042767,-0.001525,0.000737,0.013277,-0.025289,-0.000432,-0.002390,3.149820
